type,hash,malice,generic,trojan,ransomware,worm,backdoor,spyware,rootkit,encrypter,downloader
0,86cecb5aaac5dc004f3b4ddceb327be61e5721e971ad0e653762ec3e59850872,0,0,0,0,0,0,0,0,0,0
0,7f98f833fab3cbae22783a129d68a437556210f0e824cfec857999af7268989b,0,0,0,0,0,0,0,0,0,0
0,f0c719723b7689e702a6bb7cf5a56b96f5cef85d45df5ec612ab68524d1e0a47,0,0,0,0,0,0,0,0,0,0
0,9776d6321771a3d00c6e5f1eefaef41103936569963a61b6b321d1ee1ae06263,0,0,0,0,0,0,0,0,0,0
0,2a1c7574a5c42eb8c9348d9dba505ce49f2c88231d7ea6edd3715a39a5decd94,0,0,0,0,0,0,0,0,0,0
0,88ec1f01619de1296a93e19cbdf9fd14564217fde42e396c65f278b5a0327a6d,0,0,0,0,0,0,0,0,0,0
0,17e88c51e6086df7eb89a14584d0e21120442f30764e61080549bd281286f42b,0,0,0,0,0,0,0,0,0,0
0,9918b2f820a89c49c64edb1fd322ec96d1d60d3e9b31b1cdcc7340250ea05cdb,0,0,0,0,0,0,0,0,0,0
0,3777466cacecedcab6f2e7adc82cfc5f18c0c7f41bea1c68192c4027d53c0d0e,0,0,0,0,0,0,0,0,0,0
0,8c3f76c2e9ee36bffbbdd67dfbb67c5823051f42f4cd3f2ce47771e28973790b,0,0,0,0,0,0,0,0,0,0
0,4df54b01e012216c2c376c7f4a2bee56c0dfead5bd9324e69d774274151c9a1c,0,0,0,0,0,0,0,0,0,0
0,0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151,0,0,0,0,0,0,0,0,0,0
0,464d6f177b27f77e27c20eba1dc0ee6e85ec4eb1715043c6af6deffb63982fd4,0,0,0,0,0,0,0,0,0,0
0,e929cae582e4f92f60ec607da7acb448e22742691a4992406dd893bf99f2955f,0,0,0,0,0,0,0,0,0,0
0,dad6229600eb17c91ad9ddae5481379a6d06b08147d840e20648f8e36d56844e,0,0,0,0,0,0,0,0,0,0
0,a9447372cc62144ca19196f8f18ffcb35f3907c10b8e4b2f442a026aeab5d05b,0,0,0,0,0,0,0,0,0,0
0,20601ed7e2bfc85362f090f0f5b72366f213c191e93b0c756acd98fef626e5e0,0,0,0,0,0,0,0,0,0,0
0,8d3e20eec3066ae31bfec63dfc5def83ec3fb788456c18fd6f7cbec9d7689cd3,0,0,0,0,0,0,0,0,0,0
0,17e977e2f4d8f9a3de8e01eaa1c82ccca63789cacc135859f665046a4a990dc8,0,0,0,0,0,0,0,0,0,0
0,5d62d79f6555d7a7edaf3b175312b326df779f9ae8c893e2182e4159f44c9d34,0,0,0,0,0,0,0,0,0,0
0,72bc39297e239de515b1384d1df053109eb71567ddc3b94cf7b27ad3a5ad31fe,0,0,0,0,0,0,0,0,0,0
0,4197fc76b3e00145191b260c9ae8e98531d966202669ad39d34137ce303d3566,0,0,0,0,0,0,0,0,0,0
0,bdb7f88489766e317f82c3a9e4171eac231e5d024b506b3f6aa2e0b927c8eb5c,0,0,0,0,0,0,0,0,0,0
0,af50bf38e1612222d51c1e66bb3410a6e771bc5003050a1458d8731571038c46,0,0,0,0,0,0,0,0,0,0
0,255ef9288394de9307866208c65b3a2e1c7b0d30d9fb27c7572439a1bdab677b,0,0,0,0,0,0,0,0,0,0
0,b207f025c13b2bf433eb5e2f82bd8f6c0c6853c8317fed4ca308d185f4ccd345,0,0,0,0,0,0,0,0,0,0
0,6c29fa22f01232ee015ac027338ce7b69745844fae51d7cde0916acd371f3bfc,0,0,0,0,0,0,0,0,0,0
0,304f34f5a9d1c1c7a3fd894dd93d8b6616a615600d475923443bca4e7587c9b8,0,0,0,0,0,0,0,0,0,0
0,81c6fb4c2ce61eb6ca4d86f70f2c905a00c814b9fd37fd1ca0ab94a169165a34,0,0,0,0,0,0,0,0,0,0
0,b485014e1dcb4be9fe508c27b8cd2c5457d56f65e2435e1f162ebd477698b6d5,0,0,0,0,0,0,0,0,0,0
0,e000a2915cdc991900e600a9848c836c6b62241cd7198eeb635344530869d912,0,0,0,0,0,0,0,0,0,0
0,bba0a97a71cce8e07936ef644b34bfd142fa06bd5a3e00c4affbf0596ceddf46,0,0,0,0,0,0,0,0,0,0
0,3b812075fee45f45ae2d9801c25eb4cadef412b703a1df9c29060bad61fbb039,0,0,0,0,0,0,0,0,0,0
0,bd275f25b96e610bc657eae9b8b166defd7e1ec2d6d86f72127eab7a56319045,0,0,0,0,0,0,0,0,0,0
0,8c953a78a471f5ed443a422f015d19ae58ad382a4383825b3c375e861cf25c33,0,0,0,0,0,0,0,0,0,0
0,a6376200168b30c542e04f44d9c68c2bf21deee11d23d1b3bd3577de19d72dbf,0,0,0,0,0,0,0,0,0,0
0,f44f5ab3498c21b098c8d2d823f29c990113b9ef98d429e0c0eed152d5761bfb,0,0,0,0,0,0,0,0,0,0
0,75b7971116bc93808372209737c5f272cde2b5409722dd7a13c5b780f98743ef,0,0,0,0,0,0,0,0,0,0
0,ebbeca9392e0e1e86baf037302fa8560dea7c321e530f4a5a4463cfea66c85a9,0,0,0,0,0,0,0,0,0,0
0,4d42711b63f90ff9af3d6c8e4edb3ff08cab6fe5131d9a43f4d10d1ca51f7378,0,0,0,0,0,0,0,0,0,0
0,0e69c9e8e2447ea2c355e3daa30c1697427fe40748a0daabf2d996ab254e89cf,0,0,0,0,0,0,0,0,0,0
0,27f1277673d83f49d757265db319753cb6c2b497df3b9f4007ff81bd56cc930b,0,0,0,0,0,0,0,0,0,0
0,0704b67194c1ac90f93c62cd00d1742dfb0069dfc837657e29c63884a989fbb4,0,0,0,0,0,0,0,0,0,0
0,5fd41a27b02e9e2c90fd4d98aeae32d41cd24d5efe80ec918c7ad7cc2514386f,0,0,0,0,0,0,0,0,0,0
0,2b8f77719ff7528fc7147d381d98f0171390b94b85f84f9b4483e9322f140726,0,0,0,0,0,0,0,0,0,0
0,1c639fbba837b57f28691e7f210a034dd1b55380a13649a64e47be55bb8308a0,0,0,0,0,0,0,0,0,0,0
0,e97fde1aa1260261577d81203a2a0b1b666e7774b44f42be89c84065d93e89e6,0,0,0,0,0,0,0,0,0,0
0,daf40d9a2ec0f85748aa446e41c11cf7188fdfa0f00d84652a38699c5e04863a,0,0,0,0,0,0,0,0,0,0
0,c34cc55cb45a4721c16e724df45e21f772506e463d7ef79fd67d4db412973b7c,0,0,0,0,0,0,0,0,0,0
0,c85f81c3417f5946e73204b1f62037ed7c390cbaf3d21e87be2b583f69001d70,0,0,0,0,0,0,0,0,0,0
0,c7bece8dcd0dd98d240f3b627045e3a464a3b27314a61cbcb79a5ac4ed538ba0,0,0,0,0,0,0,0,0,0,0
0,c1409cf7edc4ae0df90deba32e1087ec4fca5052809197edafb417a58172c0a5,0,0,0,0,0,0,0,0,0,0
0,8a003a2f25c4d464c9123cae4467afd4b50cc05287b370c53494c472bfbc8b48,0,0,0,0,0,0,0,0,0,0
0,a52beaea57b9dd1a642c7cc129b4cb2c0b2c3abcf4221cc1bf4de4cb3c307e2f,0,0,0,0,0,0,0,0,0,0
0,63f0221e6bc2cc48d63f079c46bc438e2c21f5267ce3ae11915d4e8150a640f1,0,0,0,0,0,0,0,0,0,0
0,2d9861d0185e05d493c8d5bbae368263f15c0fa66fc7e70c9eae8bba1b43be26,0,0,0,0,0,0,0,0,0,0
0,bcba1e02e54c18224ddba76e1a980a212819a619f1aca68f2d0fc463140e5260,0,0,0,0,0,0,0,0,0,0
0,9fc8838b805dc526676f347c869654bf54eac2d212d8fce2c30628bb1d0f91ab,0,0,0,0,0,0,0,0,0,0
0,2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8,0,0,0,0,0,0,0,0,0,0
0,dca3a8f6bbe4e3be641adfd870352545e103298444f0cb68c932861327047b63,0,0,0,0,0,0,0,0,0,0
0,9eaf987f2790faff354c8e405d7c09946924056707d1fe81bd3ce5a2c3f0133b,0,0,0,0,0,0,0,0,0,0
0,f5cad84947ed80047edb5ccb213286921635ce6bebb57f5e4c0f6d2a62fe2e2f,0,0,0,0,0,0,0,0,0,0
0,3069656c32874d84e7cad06b4c0c39fb43393bfa8c57c1afe806eb9990f91c07,0,0,0,0,0,0,0,0,0,0
0,b4611fee5b2f91172ee8c3ffad96c677f3d648c9bf4e04bb5949a2e8b1d8ba6d,0,0,0,0,0,0,0,0,0,0
0,04ffb8d60a17d6405a9408e73e9cabcdaf5e396f7c4784874dc49c353e97315b,0,0,0,0,0,0,0,0,0,0
0,ae484f4c0341f050d40d3e148be8d11ce86358349ddf3100dbf7d605780a5f95,0,0,0,0,0,0,0,0,0,0
0,f5dec030c7e98a32f27015300e410e3999b0ccf1741410a2563d9489d98d1769,0,0,0,0,0,0,0,0,0,0
0,ab7b20718cab3d0b222d591d506d17525afbb5e80504c7b69cf5d9944b5f6699,0,0,0,0,0,0,0,0,0,0
0,bc81bcc2425d129d84a478eb842b09552681a23acd1075339b60b4156eb7cd2e,0,0,0,0,0,0,0,0,0,0
0,08805d42f83cab69e6b93d9717da43d4d61892942b2573e45ec0e97adc6b506e,0,0,0,0,0,0,0,0,0,0
0,17bbf89e686da7e0ec6afc47109a3288691fe8bf47651eae561450a652ef6c2e,0,0,0,0,0,0,0,0,0,0
0,bb13a981b2537e60e86ffcc1e55706a1e5b3814b03194ef859a1816e7a3c667a,0,0,0,0,0,0,0,0,0,0
0,dc4a4aabaa2db2cd79d01d12e35ae7402a4aa8193660141c30ee216cf27f189a,0,0,0,0,0,0,0,0,0,0
0,f7bc0e7b1a3f57977fec35320a0662fc081ef25084cc2c5eee4462a488efda97,0,0,0,0,0,0,0,0,0,0
0,6ee4dca852ae3b8f2fa3dba67bf58ea089d1ad5af0946dad3350339877cb7f29,0,0,0,0,0,0,0,0,0,0
0,19d36aabe344cae70a3658db4752c0c604d226b69fabf6cd07fe467884fccf84,0,0,0,0,0,0,0,0,0,0
0,d066f01806aebbcab980104ae4177546654ef5a71f51a36f6ac19170a31cb085,0,0,0,0,0,0,0,0,0,0
0,f8b29d56375db2665c596014831a0daa7804df5ed2ead414c644f565c6b488d2,0,0,0,0,0,0,0,0,0,0
0,c719dfc0faba60957d7933fbe8018407fddc0f7827704e289e51ff2de03ae0cd,0,0,0,0,0,0,0,0,0,0
0,8b42292720589ce90e3d4b6d2eed1dab9f8f46827bf424975901902ccb6441ad,0,0,0,0,0,0,0,0,0,0
0,5a071e20a23c845332e288fe02f2601518c8f1c1de1871d24a0530b09841157f,0,0,0,0,0,0,0,0,0,0
0,9be9fc05b07871d06030a535b277e451345c1398e537fdad2a0c9cf6487795f2,0,0,0,0,0,0,0,0,0,0
0,8b658db99f95a84d2dade78aeccec5be93b25392ffc80f78b457c3523827e7d2,0,0,0,0,0,0,0,0,0,0
0,9d50a4f9ce524d40bbd02d6e5d8a24bca6b1005065add4bafc69ba198695506d,0,0,0,0,0,0,0,0,0,0
0,3088b3479bf282bffbb9929a6acc9f61fe993f7ad51cfb2917205d2dbfa1fbc9,0,0,0,0,0,0,0,0,0,0
0,5052ed5ba5435693affdae0f4fa7c388ab993b4f9c7a153c8e80800e7aabd512,0,0,0,0,0,0,0,0,0,0
0,c0975115208399a8e9fbec2d9dee70af458b44471c8d8ac1b09c21631f9dbc4a,0,0,0,0,0,0,0,0,0,0
0,0c1134c20c7f2a20eeda30f998c5e70336e56fa1fde05434028d97f3eeb31c33,0,0,0,0,0,0,0,0,0,0
0,47345897afc335e518e03bc2b4afa016dd8cbe33cb79b1a02424310b769a0e56,0,0,0,0,0,0,0,0,0,0
0,311129b9debdb192020e2038697de1f23bc8572d02dfbfeb742b3f603df950da,0,0,0,0,0,0,0,0,0,0
0,c8a0eebccc746daef3270ddd170d030ddee6f9c6ac09dc6a41b4d5fb6b1aa4d6,0,0,0,0,0,0,0,0,0,0
0,4e3b3bf5ee097fdbf0b595a37261eb70683a3c59e15e6aa616e313a7134a48ea,0,0,0,0,0,0,0,0,0,0
0,2947757db8135ac19893707e98680aa279ec99eddbad267d8f20ffd9e4e2feec,0,0,0,0,0,0,0,0,0,0
0,30fa3790d2049953b8063d77689133c712e58df4cc4f9cbbbddaa96bf79941ee,0,0,0,0,0,0,0,0,0,0
0,262aa82cfd43744433d44228d12c28b322970afd382587ad82f6bb07b903a501,0,0,0,0,0,0,0,0,0,0
0,1296acd35b7b7c0754e887430518b65c3a9efb89f111961a852806a07055d344,0,0,0,0,0,0,0,0,0,0
0,8d2e797d19c2988c3a18a7d4fd765c03cf1634df5738be1260586195bf232046,0,0,0,0,0,0,0,0,0,0
0,7eef714fc5db03b3f45f8e2226e4c3876864f2baa13ca1730324147ca6957c96,0,0,0,0,0,0,0,0,0,0
0,2edf7c8fd59cd5fcd19fa528f60cbd6ddb9a8076ae0280b11d8ea8eaf7d39958,0,0,0,0,0,0,0,0,0,0
0,0727bb0cfd046e9c9b57c0e23b6fe1664a369cfdd2aaf7efa78a22e5dfb3f4f2,0,0,0,0,0,0,0,0,0,0
0,2debeb3bd8ee05e342aec360134d65f6f3e637145ebc001f243e21e58d8503f2,0,0,0,0,0,0,0,0,0,0
0,be4e345e6b82e8092455aa56c64030709c290a0c3fa5b95eca2203da9708df66,0,0,0,0,0,0,0,0,0,0
0,2999b0709f50ed5026039496142254af172990a50e2a6e1d327b7cb94b072f7c,0,0,0,0,0,0,0,0,0,0
0,9c9ab16f3a94bde179d66cb45b1f50af58ec4b849ce103dafea33f5aef4d888c,0,0,0,0,0,0,0,0,0,0
0,aa6e5489177798f6547b0d149182ce1ca80de12227bc7efe1a8e5ebcb8217c32,0,0,0,0,0,0,0,0,0,0
0,a1c81cab06d7568368fef4d06a92601096ff3ae7a32529fef04211f707da8a39,0,0,0,0,0,0,0,0,0,0
0,182b76c6236027029d3afd9482e5c0e4bb89116dd214c11897c56517fc25a87b,0,0,0,0,0,0,0,0,0,0
0,f1b575cadc881d0129b141bda3e909230d2c328bcc1f2b8d9936b79b02958500,0,0,0,0,0,0,0,0,0,0
0,66031dcf8d27466f6407c1ad670e95947914b02778831f637172244b83eaa296,0,0,0,0,0,0,0,0,0,0
0,42ad5682ca815e21b8c44e3863b202e47ad3bcda209c0bc8484922d6dbdf31d5,0,0,0,0,0,0,0,0,0,0
0,b493bf6d7085eb97d17dd6516345e65277d3a60b848f11aef283dbba759435e1,0,0,0,0,0,0,0,0,0,0
0,4095c33ca52203420d14bf3402cdbae1f237a221c270fae8b302a0e06664ad6c,0,0,0,0,0,0,0,0,0,0
0,a71a16c4b2d56acc3f8e2a2c576a0b9f1fc848e02110ba70e82c3708898a3328,0,0,0,0,0,0,0,0,0,0
0,3ccc132059602cbf7dc3acf61a7f83d443a8379a784cc660575858bdb455e6cc,0,0,0,0,0,0,0,0,0,0
0,5c1af46c7300e87a73dacf6cf41ce397e3f05df6bd9c7e227b4ac59f85769160,0,0,0,0,0,0,0,0,0,0
0,69828c857d4824b9f850b1e0597d2c134c91114b7a0774c41dffe33b0eb23721,0,0,0,0,0,0,0,0,0,0
0,e447797c377b176832497d6ddd22226f1e403a63f48f6fe1a77fa7009036e749,0,0,0,0,0,0,0,0,0,0
0,cb548e26ed3c9a1550374e66b497d68f80a2e8129f098d77cabc4c25698c4347,0,0,0,0,0,0,0,0,0,0
0,0d8d47b0b0bf9291e01f426782ba721d5be30ea9b2547f315c7ca48c367b2aa9,0,0,0,0,0,0,0,0,0,0
0,47ae084ef854a1c6664595f4369b15d386c95219f850584f2ae9e65b41c6441f,0,0,0,0,0,0,0,0,0,0
0,2e2a40d004346e95cdb0a91dcd881be1f2ee6d9eef16f239c40f6b4e2383c656,0,0,0,0,0,0,0,0,0,0
0,37df0036b3a3d49c4d2d717ae8cff0576811b9a2726fa3b044af5934a48f48f9,0,0,0,0,0,0,0,0,0,0
0,dec54fa2495ddda9647c516f4025f08f552451bdf432930df6dcffa31ee38d46,0,0,0,0,0,0,0,0,0,0
0,24a6678b15c92e069a575dc2c584e2665cb98867b9e6823dff288a47644d1fb5,0,0,0,0,0,0,0,0,0,0
0,30cf13377fc9fa9252c194acfbf7e9458f4625f4754da5ccb625f98de62b6782,0,0,0,0,0,0,0,0,0,0
0,75618935566046844c2d4270687f88dcfe5b50cd9d670adb7bfb0db1b1070beb,0,0,0,0,0,0,0,0,0,0
0,077f6a102329e2a1da967fd3350981d2eb9c169a3c00408fe0c6ed9c0a8d1a7c,0,0,0,0,0,0,0,0,0,0
0,55d31ce16027c980ede272d4653075b8305ba5667bbf3e5ff11314697d54f25a,0,0,0,0,0,0,0,0,0,0
0,abbf94526e78224768f7d4e4651b416f1619193792725e24cbe9ed08bd97c64b,0,0,0,0,0,0,0,0,0,0
0,e9b57cd27dd150c0ee3d718f64e6210a07e78f91e4a673e259335327ab2dc908,0,0,0,0,0,0,0,0,0,0
0,8aaf7e97960e9bc08487682382b2dc6b3b290b0d120855353b893e453cdc4326,0,0,0,0,0,0,0,0,0,0
0,9e4570851f44cadcd300201d37c67c82bf8d62c435cfbfc073c01c8aa06f8b44,0,0,0,0,0,0,0,0,0,0
0,0c8af4bbf3e29c4ab7dd8372725a931985b669d15b82615ab05838ed348bf558,0,0,0,0,0,0,0,0,0,0
0,ceed0a0e156641c5df0e6fbd10bbeb878223873e8e3940098bd21256e381a3c0,0,0,0,0,0,0,0,0,0,0
0,769b372eeb56fcbd790a01ee345f20c31912f71d59d4d9fd0d22f6d9898c679e,0,0,0,0,0,0,0,0,0,0
0,5463e1487d69e3f0cb372cba067270bc39639bd8c8b333b81f99ae26ae3e881d,0,0,0,0,0,0,0,0,0,0
0,b671679adcb94f1075df36ec558fe66b077e77778f8064531c114b300d65ca1c,0,0,0,0,0,0,0,0,0,0
0,19d4bf06db1d8e6eddf17deb439534bdd04f32a4d0bbd66758bfbb851687a992,0,0,0,0,0,0,0,0,0,0
0,e7611e58735d0ece5913e66dc19947cea16a9b401127260018ab174e74b63ea3,0,0,0,0,0,0,0,0,0,0
0,e87bde4257e33f4f185dc872e0d7fc0a378741233ea3dd6a2665bfcf44bad1d4,0,0,0,0,0,0,0,0,0,0
0,c3dc71edc05a9e1778bbea6757b65c1f9b2f491615cb68ba686eedafb3afc0f5,0,0,0,0,0,0,0,0,0,0
0,534c62e83426371cf47f8896702e216df5951be50da73a0fdbd26d2f7333105a,0,0,0,0,0,0,0,0,0,0
0,634d81d9020c188a9b3092ba5db2d70c988b0388acbe94ef954985b0cdfcc5a2,0,0,0,0,0,0,0,0,0,0
0,ef12c1f39f55c6e53902f0fe92f5107dd2e2a495e8ed9bd85ea08479fad64487,0,0,0,0,0,0,0,0,0,0
0,45de04fff6b76075a2bf0c2354e4d8951b390cbe72d0e5c53b162228d6489b9a,0,0,0,0,0,0,0,0,0,0
0,1c2fba06cc7e47dceb2a2670f6fcfbec90a24d053b9bb3715698202afdb03b97,0,0,0,0,0,0,0,0,0,0
0,4c33d7c85ae6b19144edea55df4663fb476aaf102d86d812e624f22ae9c81213,0,0,0,0,0,0,0,0,0,0
0,78bdea8d1723fdce0295004b6d4de388ac42da4238f8af627c9db7e62865885e,0,0,0,0,0,0,0,0,0,0
0,69dfcca57024e28b1b7678eed75697df0567ea71f0ac97abc01691b9d5a67ecb,0,0,0,0,0,0,0,0,0,0
0,2de6f802400d6673a5a6e175ee47b2537950f70e847041b9bbd27b5931cc1637,0,0,0,0,0,0,0,0,0,0
0,ed36e4398c8bcccc7c7f34f0134620b30f8989c2c99c6244175b2a7d769e4a9f,0,0,0,0,0,0,0,0,0,0
0,57d78efac696eff08c83318b96870640b6e36baaa3bad6144467df73fea872ac,0,0,0,0,0,0,0,0,0,0
0,c7269592ece77706917a1242e19690f7a9f92f213f4a00540827591e4b2e3abb,0,0,0,0,0,0,0,0,0,0
0,895df1d66a5fa1f29d388d3d8ee9cd9f6ecbc51fab75daf17063fc72f20e52ed,0,0,0,0,0,0,0,0,0,0
0,3df47f4ebe158f4394bd3e0c2052262e92192998c0637c259629b8e75fe85203,0,0,0,0,0,0,0,0,0,0
0,7371ddedc26db5fb2d9080870a422d8f6236a03133dd74b5f8fc62c437cf1b51,0,0,0,0,0,0,0,0,0,0
0,b14322fa433e93a9d512829bb351f959fbf6543fc3c2eeb06d8af60cb8312dc8,0,0,0,0,0,0,0,0,0,0
0,e68d0aff6f9b17d0c48a18f79e0f405f420242ac9c0c4579c8cced7ef699aa46,0,0,0,0,0,0,0,0,0,0
0,ad76acddd3ad76afb24795a312e7000c1cb3349a2df4ab9e97eef486fe621c0e,0,0,0,0,0,0,0,0,0,0
0,2acf8f6f068976f75dd70e6195f8a94c3e623a0137c99d78f9055a5dbbbf75bf,0,0,0,0,0,0,0,0,0,0
0,ddf9918a205bd5c45f3bd6ef62ccbcbe0bba77e2df3b301613aa910ff34b331e,0,0,0,0,0,0,0,0,0,0
0,ef61e92582a60c072fc527babcc7183ea7b7ba7af03a684eb77d17023de113fe,0,0,0,0,0,0,0,0,0,0
0,cf66de1f114f7c382804fbdddd4ae70aa07ecf1df324e95e78bb41139b50cf72,0,0,0,0,0,0,0,0,0,0
0,51ee81dbc0add93b11aa0d4ad02308243c1c194b4bed94722cb18bcf8f2836cf,0,0,0,0,0,0,0,0,0,0
0,a14760cc7f131ae6880e38b9893057a182758130d91be3cfbd174d69c4b3cf66,0,0,0,0,0,0,0,0,0,0
0,f7df2fc6c007aa22af62210420d1f16df04f3cfd9ada02d29952af3d3783556e,0,0,0,0,0,0,0,0,0,0
0,1d720ca43b54420dc297a0c40a4541017feb6bdc10765197867818d1810d21bf,0,0,0,0,0,0,0,0,0,0
0,7320783c6e2941f13cbf3cdc75e649f6d8c1054175aa264693a404cec20f4590,0,0,0,0,0,0,0,0,0,0
0,c2b4237ffd1a0efe97fde1a25f18c3d75b9d17195061a1060798ef69b7d372f5,0,0,0,0,0,0,0,0,0,0
0,65293714661fb07c84040ccf481e8472ed6665e881e33dab299b6392cabc9dd2,0,0,0,0,0,0,0,0,0,0
0,5479b276f6cf9781f2935bd8c761ffb19ab9355520de4a7679a3372c3b90254b,0,0,0,0,0,0,0,0,0,0
0,343883df0625d9ab21c3de31c2c5fbcc24c6d0c151d2dcacd2ba1f04e6a40ad6,0,0,0,0,0,0,0,0,0,0
0,2c1049909ea2288527d4ed08001c8056f4bf9c38336a6a2955c33e8de95e9973,0,0,0,0,0,0,0,0,0,0
0,60fed726920afd8b17819574c96a58ae57b0d581aa39a7b760bb0642e6b21b3e,0,0,0,0,0,0,0,0,0,0
0,7658b34b60b7762b6f7e3800ba71eb37a7ea1abe59bdf5ff645c7dbe954b0138,0,0,0,0,0,0,0,0,0,0
0,43b1d7cb1a978bd95a2c7e024401e960447883f6033e48bc4c1217dc9ba924cf,0,0,0,0,0,0,0,0,0,0
0,197d0ad8e3f6591e4493daaee9e52e53ecf192e32f9d167c67f2ffb408c76f2c,0,0,0,0,0,0,0,0,0,0
0,4c5a4bfbd6de5221c044b95c96fabc094fd854508471f9d7cb3890853ea318c3,0,0,0,0,0,0,0,0,0,0
0,cdbec8a3cd83e81e894012f020f742edce0f846f2f3fc28739c6835a701ef851,0,0,0,0,0,0,0,0,0,0
0,ae8b7135284c9f111b34bf7ef631350b98f35298adafd7269bd364f63bb74b2e,0,0,0,0,0,0,0,0,0,0
